,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
36867,bW-upV0GnSbnDjh04W032A,"""Salon Bijali & Boutique""",Sewickley,"""441 Beaver St""",Sewickley,PA,15143,40.5406555,-80.1805319,5.0,3,1,hair salons
36874,FB33W3bwg3ADcIJOcLLz0w,"""Pittsburgh Sports Bar & Grill""",,"""3630 Library Rd""",Pittsburgh,PA,15234,40.3653045,-80.01870100000001,3.5,14,1,sports bars
36878,p3qRj-XxaG9-HmPImM3cTw,"""Nail Studio II""",,"""9022 St Simon Way""",McCandless Township,PA,15237,40.56572,-80.028044,3.0,13,1,nail salons
36921,6mCGUhgh2qzXAW5MyRzRSw,"""Chatham University""",Squirrel Hill,"""106 Woodland Rd""",Pittsburgh,PA,15232,40.447039700000005,-79.9227445,4.5,3,1,colleges & universities
36924,BPNt2-i1TeeZ__OzCnAjDw,"""Greg Jockel Hair Concepts""",,"""181 Wexford Bayne Rd""",Wexford,PA,15090,40.625708,-80.058837,4.0,4,1,nail salons
36936,40-eN4XnHWSpERxbjW8rcA,"""Allcare Health and Rehabilitation""",Allentown,"""734 E Warrington Ave""",Pittsburgh,PA,15210,40.4215554,-79.9943733,5.0,3,1,health & medical
36957,SSQTjbJ_EhEsQYK7bWT81A,"""Terminix""",,"""201 Bursca Dr""",Bridgeville,PA,15017,40.3449437573,-80.1106100533,5.0,3,1,pest control
36960,ms5PkuOnLUrjEZqh7v9INw,"""The Pet Nanny""",,"""1215 Smokey Wood Dr""",Pittsburgh,PA,15218,40.4252446,-79.8754442,4.0,5,1,pet services
36989,OpPXqUdMR_PKxvvpaRZAwQ,"""Fred's Made In the Shade""",South Side Slopes,"""2427 S 18th Street Ext""",Pittsburgh,PA,15210,40.4216439,-79.98356820000001,3.5,3,1,na
37000,zyRhwC9zs34LeYYfGc4gBA,"""Mancini's Bread Company""",Strip District,"""1717 Penn Ave""",Pittsburgh,PA,15222,40.450166499999995,-79.9857735,4.5,33,1,food
37001,1LG3HQ-FTeyAASK0lWmB_w,"""Guardian Storage""",Strip District,"""2839 Liberty Ave""",Pittsburgh,PA,15222,40.4572,-79.9740517,4.5,7,1,local services
37024,ohHDnTYRjHfp8yCjqT88UQ,"""Crafton Ice Cream Delite""",,"""38 W Steuben St""",Pittsburgh,PA,15220,40.438401,-80.069193,4.5,3,1,restaurants
37025,LuMCa7PoB2tv9mvY8zjexQ,"""Albert's Tire & Service Center""",South Side,"""101 E Carson St""",Pittsburgh,PA,15219,40.4307299,-80.000175,4.5,11,1,tires
37064,NYagmOZuL6Z_4Z1dafyXeQ,"""Eichner's Farm Market""",,"""285 Richard Rd""",Wexford,PA,15090,40.608499,-80.061026,3.5,10,1,food
37068,rXKzE4Iraz7vGWovWW-aBA,"""Yuzu Kitchen""",Downtown,"""409 Wood St""",Pittsburgh,PA,15222,40.439707,-80.001261,4.0,35,1,bars
37075,FLLpzuZh6d-UNWWph9M36g,"""Randy's Express Lube""",,"""1031 W View Park Dr""",Pittsburgh,PA,15229,40.516718,-80.035441,5.0,21,1,oil change stations
37082,59sv6bcwj8XFMclG5KBwNQ,"""Visionworks""",,"""301 S Hills Village, Space 2265A, Space 2265A""",Pittsburgh,PA,15241,40.3426227,-80.0561704,2.5,6,1,shopping
37103,qWMGMCPQoyRq7NpQ78ntmg,"""Café Cravings""",Mt. Washington,"""402 Bigham St""",Pittsburgh,PA,15211,40.431853100000005,-80.0156807,4.0,32,1,restaurants
37113,rUrv8zP2UENSO7FRQCOtmQ,"""Sheetz""",,"""4701 William Penn Hwy""",Murrysville,PA,15668,40.4234455,-79.6666252,3.0,9,1,food
37119,x6IffPPcCWOnVA40_joQVA,"""Cold Stone Creamery""",,"""6509 Robinson Center Dr""",Pittsburgh,PA,15205,40.4552226,-80.1620753,3.5,6,1,ice cream & frozen yogurt
37120,mVbGnu5VsAG79b0fMoKItA,"""McDonald's""",Strip District,"""1630 Penn Ave""",Pittsburgh,PA,15222,40.4493055,-79.9863052,2.0,11,1,restaurants
37131,w4Y1229heT8UhymA-27VJw,"""Ayurveda Integrative Wellness Institute""",,"""5827 Steubenville Pike""",Mc Kees Rocks,PA,15136,40.450473200000005,-80.1388555,3.5,8,1,ayurveda
37145,c5IRneNTJOVtIYpmK-Z_6Q,"""Einstein Bros Bagels""",Oakland,"""230 S Bouquet St""",Pittsburgh,PA,15213,40.441757700000004,-79.9551865,3.5,6,1,bagels
37149,NLemG07ml_MHltQeg92Zkg,"""Ross Massage Spa""",,"""1130 Perry Hwy, Ste 118""",Pittsburgh,PA,15237,40.5481912,-80.035441,1.0,3,1,hair removal
37158,_tiKfLS7EVk0hIRzVC6Lrw,"""Clipps Salon & Day Spa""",,"""1117 S Braddock Ave""",Pittsburgh,PA,15218,40.4323734,-79.8933699,5.0,4,1,hair removal
37163,7LkgfuhLVeQZ4qHHq86JKQ,"""Mesa""",Oakland,"""221 Schenley Dr""",Pittsburgh,PA,15213,40.4425967878,-79.9528667692,3.0,5,1,new mexican cuisine
37192,G_fTKpSQJAApnZ5SRRA51Q,"""ExecuCar""",North Side,"""""",Pittsburgh,PA,15233,40.4543466,-80.02834150000001,5.0,15,1,limos
37211,cmCSiSCmTCCH5zVkF1UiJg,"""LumberjAxes - Axe Throwing Pittsburgh""",,"""2 Sedgwick St""",Pittsburgh,PA,15209,40.4790687589,-79.9744222219,5.0,9,1,active life
37230,r-cWjV9E2um9s1WLcdHdIA,"""Coraopolis Bicycle Shop""",,"""938 5th Ave""",Coraopolis,PA,15108,40.517577,-80.1652507,5.0,5,1,sporting goods
37242,Dz6OoIWRHAk0aIS1YlmT8w,"""Dyed In the Wool""",,"""3458 Babcock Blvd, Ste 2""",Pittsburgh,PA,15237,40.5415328,-80.0261713,3.0,4,1,shopping
37274,HPusHUfbk5hwmFDYN5ipyw,"""Citywide Home Inspections""",Downtown,"""""",Pittsburgh,PA,15206,40.440624799999995,-79.9958864,5.0,3,1,home inspectors
37324,j2kjfjODIZyNPxAu1Dow6A,"""Old Town Buffet""",Bon Air,"""860 Saw Mill Run Blvd""",Pittsburgh,PA,15226,40.4114496186,-80.0066622957,3.0,53,1,chinese
37364,Tbc1mZfO3PZTsv3caeF82A,"""Pirate's & Princess's Kidz Hair Salon""",,"""532 Station St""",Bridgeville,PA,15017,40.3574031971,-80.10978911069999,5.0,3,1,beauty & spas
37397,GmyFrB4wEvnfwJM9KyoZ-w,"""Penzeys Spices""",Strip District,"""1729 Penn Ave""",Pittsburgh,PA,15222,40.4503831,-79.9853827,4.5,56,1,food
37438,Eh62Dy75XExPDC8BnvGnKg,"""Getgo Fuel Station""",,"""156 Ben Avon Heights Rd""",Pittsburgh,PA,15237,40.521902399999995,-80.0673615,3.5,3,1,gas stations
37461,4eFIA7tRr1-YYsxG35uSTw,"""Cornerstone at Tonidale""",,"""7001 Steubenville Pike""",Oakdale,PA,15071,40.4458329,-80.1712102,1.0,3,1,event planning & services
37479,gsgiyjbBs6hWfxQ4rFeEYA,"""Bob's Diner""",,"""1815 Mckees Rocks Rd""",McKees Rocks,PA,15136,40.468805100000004,-80.09804799999999,3.5,27,1,breakfast & brunch
37507,1jMtot685bxNT7oeSTNCaA,"""Construction Junction""",Point Breeze,"""214 N Lexington St""",Pittsburgh,PA,15208,40.4496169181,-79.8988556098,4.5,42,1,used
37519,ipYW9E26u7pUmTGu_r7ElA,"""Bellevue Vision Center""",Bellevue,"""568 Lincoln Ave""",Bellevue,PA,15202,40.496723200000005,-80.0575507,2.5,3,1,eyewear & opticians
37537,I-D4qEtJJ4okSLrLKxMMRw,"""Burger King""",,"""2799 Freeport Rd""",Pittsburgh,PA,15238,40.5384317321,-79.8331984636,4.0,3,1,restaurants
37544,yx9KEIyG5bMeDTG3XJXcoA,"""Mansions on Fifth""",Shadyside,"""5105 Fifth Ave""",Pittsburgh,PA,15232,40.4480093,-79.93839709999999,3.5,60,1,hotels & travel
37570,ZVn-BsaV0j45GONpcy6PZA,"""Empire Music""",,"""719 Washington Rd""",Mount Lebanon,PA,15228,40.37952620000001,-80.0447946,4.0,8,1,musical instruments & teachers
37631,jpn329BeGpfAa9n1uPYOrA,"""Cucina Vitale""",South Side,"""2516 E Carson St""",Pittsburgh,PA,15203,40.4274551,-79.96912309999999,4.0,62,1,restaurants
37642,XxmziAeRqMKwsDjyyjVgeg,"""Zarra's A Taste of Southern Italy""",Oakland,"""3887 Bigelow Blvd""",Pittsburgh,PA,15213,40.454755,-79.954216,4.0,94,1,italian
37643,SgsC2QjARdDAtt3gUzFBBw,"""The 412 Bar & Grill""",,"""1700 Mount Royal Blvd""",Glenshaw,PA,15116,40.5250669,-79.9616197,1.5,4,1,restaurants
37654,FECs_6bYwt0-i8BRWwrKxA,"""Cupka's Cafe II""",South Side,"""2314 E Carson St""",Pittsburgh,PA,15203,40.4280153,-79.97233809999999,3.0,19,1,nightlife
37657,dmiSOfKvwfjNHMQddKGG_Q,"""Golden Gate Restaurant""",,"""700 Saint Clair Ave""",Clairton,PA,15025,40.293445,-79.889271,3.0,3,1,restaurants
37725,u74oHV8oJEicEbdFTrK0uA,"""SouthSide Works""",South Side,"""27TH E Carson St""",Pittsburgh,PA,15203,40.427431,-79.966975,3.0,26,1,shopping centers
37732,ly-slsCrHbIlCAc2dHXk5Q,"""Oakland Nails""",Oakland,"""406 S Craig St, Ste 3""",Pittsburgh,PA,15213,40.4450354,-79.94902890000002,4.5,15,1,beauty & spas
37753,0yFe_kQiynisvahzVuq6Mw,"""Burger King""",,"""415 Home Dr""",Pittsburgh,PA,15275,40.450283,-80.182053,1.5,6,1,fast food
37774,eDusRHhrFW_Y555LjQrlzw,"""Philip Pelusi""",,"""Monroeville Blvd, Ste 109""",Monroeville,PA,15146,40.4279364,-79.7876935,3.5,9,1,beauty & spas
37776,c5NHHW0sNm7eaQBwvQJkkw,"""The Firepit Wood Fired Grill""",,"""8933 State Rte 30""",Irwin,PA,15642,40.3217983175,-79.6895623952,3.5,73,1,restaurants
37785,ssmIZA9wuZxtTVTEuBeF0Q,"""Market Outlet""",Strip District,"""1700 Penn Ave""",Pittsburgh,PA,15222,40.4496445,-79.98572349999999,5.0,13,1,food
37821,uQvGeb0hMeNRQu6oJv0k2A,"""The Sewickley Spa""",Sewickley,"""337 Beaver St""",Sewickley,PA,15143,40.5417289979,-80.1819508399,3.5,16,1,day spas
37825,BaF_ZzOV8dd48cxm_wpvpQ,"""Candy Favorites""",,"""1101 5th Ave""",McKeesport,PA,15132,40.35215,-79.8538109,3.5,3,1,specialty food
37838,19G3_NRQ73JGqrZW2hCscg,"""Healthy Smiles by Frederick D. Sams""",Shadyside,"""5732 Ellsworth Ave""",Pittsburgh,PA,15232,40.455459000000005,-79.931157,3.5,6,1,cosmetic dentists
37862,MYlBYc1OA4Uyf-Z5z2kaSQ,"""Day Chevrolet""",,"""1600 Golden Mile Hwy""",Monoroeville,PA,15146,40.431838,-79.715724,4.5,12,1,tires
37865,SSOG-T0sA2UlQkhqkkHBgQ,"""Cup ka Joe""",South Side,"""31 27th St""",Pittsburgh,PA,15203,40.4264037219,-79.96729122020001,4.5,24,1,food
37903,_xmdTcSv1a2V_4PqTzc7NA,"""Bella Capelli Academy One""",,"""151 Wyngate Dr""",Monroeville,PA,15146,40.4325194,-79.78155670000001,5.0,9,1,education
37904,knsHSC6T4F5gTQqR8tdz7Q,"""Massage Envy - Monroeville""",,"""4124 William Penn Hwy""",Monroeville,PA,15146,40.4373257,-79.76543249999999,1.5,7,1,skin care
37984,njdz0sOFfsawcBi6jpKNhA,"""Adrian's Pizza""",,"""605 Thompson Run Rd""",Pittsburgh,PA,15237,40.539465,-79.990764,3.5,16,1,sandwiches
38007,frzr45GkGcHNgISNXm3rqA,"""Target Stores""",,"""1717 Lebanon Church Rd""",Pittsburgh,PA,15236,40.3481632,-79.95388170000001,3.0,8,1,department stores
38012,VBQK4jwC5ZC7JbQiSADW2A,"""Paint Monkey""",,"""9180 Covenant Ave""",Pittsburgh,PA,15237,40.684909000000005,-80.110256,4.5,10,1,paint & sip
38013,5LtZLznMWTNsciWBU3zg2g,"""Studio RAW""",,"""3185 Babcock Blvd""",Pittsburgh,PA,15237,40.5241886,-80.0156494,4.0,86,1,beauty & spas
38022,IX6i-HkXR16yd4wCckejdQ,"""Speedway Mart""",,"""4830 William Penn Hwy""",Monroeville,PA,15146,40.443861235199996,-79.7685668617,3.5,3,1,gas stations
38090,CdrIw6JSvzXkGpEcjG1sKA,"""Al's Fish & Chicken""",,"""1000 Penn Ave""",Wilkinsburg,PA,15221,40.441728000000005,-79.87930159999999,4.0,5,1,fast food
38095,gjSOLX7d8EmbMi86Me7s1g,"""The BeerHive""",Strip District,"""2117 Penn Ave""",Pittsburgh,PA,15222,40.4521792,-79.9827925,3.5,89,1,bars
38119,p_tb6c-DEIp6xVutn3Id8w,"""Associates in Endocrinology""",,"""2000 Oxford Dr, Ste 200""",Bethel Park,PA,15102,40.343195,-80.048325,1.0,3,1,medical centers
38146,2d9yZ11uVa83OEQWxe4vlQ,"""Conicella Pizza""",Greenfield,"""422 Greenfield Ave""",Pittsburgh,PA,15207,40.425232,-79.9429051,4.5,34,1,restaurants
38176,Rx3HFeL4isUA86lklQwzdg,"""Greentree Sports Cards""",Greentree,"""1002 Greentree Rd""",Pittsburgh,PA,15220,40.4173088,-80.0454824,2.0,3,1,hobby shops
38208,xNew4MJEDPJPGgZoZTo_1w,"""Jade Nail Spa""",,"""4476 William Penn Hwy""",Murrysville,PA,15668,40.4265513,-79.674011,4.0,7,1,nail salons
38209,coo8SbhOO8RtPKznMwwTMw,"""Toys R Us""",,"""2001 Park Manor Blvd""",Pittsburgh,PA,15205,40.4518611,-80.16803449999999,2.5,9,1,toy stores
38214,BON3_933ajVx0vIodTEUBA,"""Brew Thru Beer Distributor""",,"""272 Yost Blvd""",Pittsburgh,PA,15221,40.4139211,-79.8509158,4.0,4,1,beer
38230,UnsOYAx1DvJRh1OxUtEJ1w,"""DoubleTree by Hilton Hotel Pittsburgh Airport""",,"""8402 University Blvd""",Moon Township,PA,15108,40.509059,-80.22444399999999,3.0,30,1,hotels & travel
38275,LbuanqODVEi5Mh37b0A-XQ,"""David W May, DMD & Evan A Hall, DDS""",Dormont,"""2985 W Liberty Ave""",Pittsburgh,PA,15216,40.394401,-80.035179,5.0,11,1,financial services
38280,NY-dJnxsSHIIcUSbI2dbjw,"""Whitehall Health Center & Laser Spa""",,"""4609 Clairton Blvd""",Pittsburgh,PA,15236,40.35722,-79.980428,5.0,3,1,health & medical
38296,T9va11v5HvQDnEXO9k838A,"""Yovi's""",Downtown,"""477 Graeme St Market Sq""",Pittsburgh,PA,15222,40.4413090845,-80.00280082229999,4.5,57,1,fast food
38300,YofFCzlnuyvOFoFigg7k1Q,"""Walmart""",,"""300 Walmart Dr""",Gibsonia,PA,15044,40.623144,-79.946551,3.0,6,1,fashion
38312,_laY6Ba-VWXCR6xg7LVtuQ,"""Caliente Pizza & Drafthouse""",,"""329 Castle Shannon Blvd""",Pittsburgh,PA,15234,40.3762608,-80.0367425,2.5,64,1,nightlife
38355,CUCXgBntRrZP4DGRgPtBuA,"""House 15143""",Sewickley,"""439 Beaver St""",Sewickley,PA,15143,40.540655,-80.1805,3.5,3,1,interior design
38364,ftx72aqADrNYmOlMytdtCg,"""Maid On The Spot""",,"""1521 Merchant St""",Ambridge,PA,15003,40.5981944,-80.23078520000001,5.0,6,1,junk removal & hauling
38401,6p39JCOx1L054G9jM10-5g,"""The Vape Side""",Bloomfield,"""282 Morewood Ave""",Pittsburgh,PA,15213,40.4544179,-79.944973,5.0,4,1,vape shops
38419,5idHlOd78PQH93RWIM6KYA,"""Tipsy Cow""",Shadyside,"""5741 Ellsworth Ave""",Pittsburgh,PA,15232,40.455763,-79.931512,3.5,55,1,nightlife
38442,wqAAYpz_CmEUpWqXZjfjRw,"""Dorr's Wilkinsburg Moving Exchange""",,"""900 Middle Ave""",Wilmerding,PA,15148,40.400646,-79.815724,3.0,5,1,movers
38446,oQ8pVck8supAH-nDnkYdOg,"""Travelex Currency Services""",,"""Pittsburgh Int'l Airport""",Pittsburgh,PA,15231,40.495999,-80.256693,2.5,3,1,financial services
38511,xeAaqg3fP3vMfhbqwPadJg,"""Advance Chimney Sweeps""",,"""North""",Glenshaw,PA,15116,40.5325079,-79.96803919999999,4.5,3,1,home services
38515,vYO5yc5BuE9HteASZ-jQ0g,"""Three Rivers Auto Glass""",,"""5654 Steubenville Pike""",McKees Rocks,PA,15136,40.4518684,-80.13208370000001,5.0,6,1,auto glass services
38516,DrbY96jCL1UqV0Eq2YkN6g,"""Rockefeller's Grille""",,"""1833 McKees Rocks Rd""",McKees Rocks,PA,15136,40.4680611,-80.09488259999999,3.5,27,1,restaurants
38549,JO9OPy1Tipb9JX9FEZnMaA,"""Suburban Floral Shoppe""",,"""1210 Fifth Ave""",Coraopolis,PA,15108,40.515984,-80.160834,4.0,10,1,flowers & gifts
38561,CZ1kXH2dKd5CXYvhJamhUA,"""Central Van & Storage Pittsburgh, PA""",,"""4801 Grand Ave, Ste A""",Pittsburgh,PA,15225,40.5088958,-80.12412909999999,2.5,3,1,self storage
38589,Cxd_KV4-10gcPjId5uSZNA,"""Pittsburgh Center for Complementary Health and Healing""",,"""1124 S Braddock Ave, Ste B""",Pittsburgh,PA,15218,40.4321469,-79.89379050000001,4.5,26,1,massage
38616,UzrhDLsNAo89kxvzerpW9g,"""Diamond Landscaping""",,"""320 Old Camp Horne Rd""",Pittsburgh,PA,15237,40.5191374,-80.08968730000001,2.5,3,1,landscape architects
38658,s_wNeqPAdFPsmTHFg0eyDA,"""Auto Palace Porsche""",Oakland,"""4627 Baum Blvd""",Pittsburgh,PA,15213,40.454268,-79.952313,5.0,3,1,hotels & travel
38680,Ul6JwluSTm12PVDIqnNaTg,"""Kaya""",Strip District,"""2000 Smallman St""",Pittsburgh,PA,15222,40.4516553,-79.984218,4.0,546,1,latin american
38696,k4Vhhh4h4cNCQmnxWiy79Q,"""Pizza Americana""",,"""1917 E RailRoad St""",Heidelberg,PA,15106,40.38852,-80.089117,4.0,11,1,restaurants
38706,LprNAY4S7Vthc-hnqLI3Pw,"""Yoga Factory Pittsburgh""",Lawrenceville,"""3418 Penn Ave""",Pittsburgh,PA,15201,40.4628581,-79.966474,4.0,84,1,active life
38712,64TkYK313qPSuOR8aVHdkg,"""Guzzo's Patsy Tailor Shop""",,"""632 Allegheny River Blvd""",Oakmont,PA,15139,40.5200076,-79.8424606,2.0,4,1,sewing & alterations
38724,SgOG77GB4hWwzlfzcjwcqQ,"""Huntington Bank""",,"""1340 Freeport Rd""",Pittsburgh,PA,15238,40.489225700000006,-79.87392220000001,3.0,3,1,banks & credit unions
38726,QzoHxxiHH1HDOATbMK4odw,"""Giant Eagle""",West End,"""1165 McKinney Ln""",Pittsburgh,PA,15220,40.4230544,-80.0363611,3.0,9,1,delis
38758,0NRpgFl9N1cbli_8P-d2YA,"""Framezilla""",Strip District,"""2716 Penn Ave""",Pittsburgh,PA,15222,40.456018799999995,-79.9763544,5.0,6,1,shopping
38765,2LlcHXzAIY9gTwrm94WR2g,"""PA Nails""",,"""10441 Perry Hwy, Ste 5""",Wexford,PA,15090,40.60669420000001,-80.0524257,2.5,3,1,nail salons
38784,w-d7muoTy-UToHpUOo0Kvw,"""Advance Auto Parts""",South Side,"""1937 Wharton St""",Pittsburgh,PA,15203,40.4315813431,-79.9786126614,4.5,3,1,automotive
38801,TwPSiv5n_yprOKhXm8ho5A,"""Celebrations Bar Banquet and Grill""",,"""8110 Steubenville Pike""",Imperial,PA,15126,40.4366347,-80.2543232,3.5,3,1,restaurants
38873,Zo3fwmOUaDpKvUhLNp9erA,"""Esta Esta Restaurant""",,"""4000 William Penn Hwy""",Monroeville,PA,15146,40.4382063,-79.7715863,3.5,40,1,restaurants
38900,vvuvtBw2hwTDr2B7WnlXig,"""Giant Eagle Supermarket""",,"""1029 W View Park Dr""",West View,PA,15229,40.5169450845,-80.0387971577,3.5,7,1,grocery
38976,ftkUQCPM-wFu55Ou-BzFgw,"""Pittza Rella""",,"""4935 Homeville Rd""",West Mifflin,PA,15122,40.3816099,-79.87694470000001,3.0,7,1,restaurants
39027,KNe0vpiAU9KH5h0c1mueoQ,"""Bill's Used Furniture""",Homestead,"""135 E 8th Ave""",Homestead,PA,15120,40.4069399,-79.9115432,4.5,3,1,furniture stores
39050,_C-KsbyON91RH6cWKUfT5g,"""The Mighty Oak Barrel""",,"""939 3rd St""",Oakmont,PA,15139,40.527324,-79.8421709,4.0,30,1,fruits & veggies
39053,_TpCxbJjrgmL05hyD8Vxpw,"""Danny McMahon's""",,"""185 Bradford Rd""",Bradfordwoods,PA,15015,40.638070899999995,-80.0813979,4.0,8,1,beauty & spas
39084,F-lUIN9jFeiX2kXpiA2gTA,"""Wood-Allies Garage""",Downtown,"""232 Blvd Of The Allies""",Pittsburgh,PA,15222,40.4383901,-80.0028078,1.5,23,1,parking
39128,Ti1_Kfd5RvRoonRo98BGcg,"""People's Food Mart""",Dormont,"""1435 Potomac Ave""",Pittsburgh,PA,15216,40.395853100000004,-80.03505809999999,2.5,3,1,food
39130,gITBefKO65DKNcCFQp424A,"""Rockaway Pizzeria""",,"""1955 Lincoln Way""",White Oak,PA,15131,40.3401983957,-79.81110166159999,4.5,17,1,restaurants
39136,SNjpjXPEA2GBXSl1ka47cw,"""Mercedes Benz of Pittsburgh""",Bloomfield,"""4709 Baum Blvd""",Pittsburgh,PA,15213,40.4541357,-79.9496682,4.0,17,1,automotive
39139,qZrxUBythgmmPMvikloWgg,"""Matt Mertz Plumbing""",,"""4693 Peoples Rd""",Pittsburgh,PA,15237,40.506271000000005,-79.991821,3.5,25,1,heating & air conditioning/hvac
39179,-s73VTMP33ld4P0TzvdVwg,"""Alder Street Barber""",Shadyside,"""5987 Alder St""",Pittsburgh,PA,15232,40.457544,-79.925605,4.5,59,1,beauty & spas
39199,xYZefYQ777honVZnlcD3vQ,"""M-Nail Salon""",Shadyside,"""816 S Aiken Ave""",Pittsburgh,PA,15232,40.4506624,-79.93554209999999,3.5,55,1,beauty & spas
39217,8aK1a_kBBp3l6n3yUtEUiA,"""Junk King Pittsburgh""",,"""119 Ritter Rd""",Sewickley,PA,15143,40.551497999999995,-80.106197,4.5,5,1,local services
39219,Zgfvh8mqR8IK1_rQ95UZ4w,"""Central Catholic High School""",Squirrel Hill,"""4720 5th Ave""",Pittsburgh,PA,15213,40.4468734,-79.9458138,4.5,3,1,education
39254,zEFd_yIK2fXxH_ZA_W_8Hg,"""Supercuts""",Squirrel Hill,"""2345 Murray Ave, Squirrel Hill""",Squirrel Hill,PA,15217,40.430686,-79.92314499999999,3.0,13,1,mens hair salons
39259,DiSARzaWBeNyB4oU047TcA,"""Bier's Pub""",North Side,"""900 Western Ave""",Pittsburgh,PA,15233,40.4520989,-80.016762,4.0,186,1,burgers
39265,URrpT6jipHmoiJ6ITOPEeQ,"""Elevation Restaurant""",Downtown,"""535 Smithfield St, Fl 25""",Pittsburgh,PA,15222,40.4413521,-79.99801740000001,4.0,15,1,restaurants
39344,d8sa2rNeam32L5ZZeKTL2w,"""iRepair""",,"""100 Robinson Center Dr""",Pittsburgh,PA,15205,40.4680191589,-80.1317198131,1.0,3,1,mobile phone repair
39359,olmBwhgSRmZ4hKYZaV9OiA,"""Northeast Paddleboard Company""",,"""2422 St David Dr""",McKeesport,PA,15135,40.317281,-79.818077,4.0,5,1,paddleboarding
39360,qdP8RCPCS9pxN0V0i4l2Aw,"""Three Rivers Auto Glass""",,"""192 Ohio River Blvd, Ste 1200""",Ambridge,PA,15003,40.7110994,-80.10331550000001,4.0,5,1,automotive
39376,K6AKMjAdCSe8xllsbyeL9Q,"""Asia Tea House""",Oakland,"""4230 Forbes Ave""",Pittsburgh,PA,15213,40.4427240454,-79.95281349369999,3.0,46,1,fast food
39382,s6UuwfRfSVmMKmzmaDGqmw,"""Disappearing ink""",Lawrenceville,"""3603 Butler St""",Pittsburgh,PA,15201,40.4655701,-79.96517740000002,5.0,4,1,doctors
39406,wpqXQMhXP0vIp3rpwmP6jw,"""Fetch! Pet Care""",,"""124 Ridgeway Ct""",Pittsburgh,PA,15228,40.357256,-80.04139599999999,5.0,25,1,pets
39522,l4Zil0zJGIjvRRatlI2QRg,"""Country Road Kennels""",,"""114 Spring Run Road Ext""",Coraopolis,PA,15108,40.521114000000004,-80.26592099999999,3.5,3,1,pet sitting
39571,ugtJwJGlbsYLXPknyiFi8A,"""Brightside Academy""",Greenfield,"""826-830 Hazelwood Street""",Pittsburgh,PA,15217,40.419343100000006,-79.9279125,1.5,3,1,child care & day care
39587,vaj3ucCSmZ3TS1JZGpwHcg,"""Jakay's Salon & Day Spa""",,"""2750 Golden Mile Hwy""",Pittsburgh,PA,15239,40.4783151,-79.706026,3.0,5,1,nail salons
39590,NbT7iIVr8rz6tglE7tYTAg,"""Master's Hardware""",,"""7544 Roslyn St""",Pittsburgh,PA,15218,40.420051,-79.884467,5.0,5,1,home & garden
39613,62b0uHo9uaSsoOMQFG55jg,"""Sammy's Famous Corned Beef""",Downtown,"""420 Smithfield St""",Pittsburgh,PA,15222,40.439202,-79.9989485,2.5,9,1,steakhouses
39690,JQgw2do8AGOLQ-9xzabajw,"""Anytime Fitness""",,"""5050 William Penn Hwy""",Murrysville (Monroeville),PA,15146,40.4275797037,-79.707846935,4.5,7,1,fitness & instruction
39710,dWVdagUK60qFoTTmOz696w,"""Williams-Sonoma""",Shadyside,"""5514 Walnut St""",Pittsburgh,PA,15232,40.4512794057,-79.9332921053,4.0,9,1,food
39718,N89OsRm5RNnRFrL08gZJJA,"""US Post Office""",,"""700 Washington Ave""",Bridgeville,PA,15017,40.3568999,-80.1135739,3.5,3,1,post offices
39735,SIRp4uIraoe-lVT90fSRCA,"""B&T Salon and Spa""",Downtown,"""254 5th Ave""",Pittsburgh,PA,15222,40.4407027,-80.0008485,2.5,21,1,massage
39784,5Y18eps2VRmnXaBgzoKW_A,"""Olive Oil Pizzeria & More""",,"""596 W Pike St""",Canonsburg,PA,15317,40.258202600000004,-80.20364670000001,3.0,26,1,pizza
39844,binxaEJbbYLTrscA7nlB1w,"""Pyramid Tattoo""",,"""524 Washington Ave""",Bridgeville,PA,15017,40.3580774,-80.1124108,4.0,5,1,beauty & spas
39875,OXrFWgoz533T8tMRemkiww,"""Il Pizzaiolo""",,"""703 Washington Rd""",Pittsburgh,PA,15228,40.380192,-80.044459,4.0,252,1,restaurants
39885,mEnJaayTlrP1WYPBWNhkUg,"""Pomodoro's""",,"""2572 Brandt School Rd""",Wexford,PA,15090,40.6135085,-80.0893598,4.0,36,1,karaoke
39940,7RP9tIc5YjxSM0QK6u1Hsg,"""Niki's Pizza""",West End,"""14 Wabash St""",Pittsburgh,PA,15220,40.4412314,-80.0351062,4.0,7,1,pizza
39950,GTx0p6R141T9poHVXOWVYw,"""King's Family Restaurants""",,"""2400 Leechburg Rd""",New Kensington,PA,15068,40.5867860161,-79.7479262401,3.0,7,1,restaurants
39952,cqnwiAFrdGiGOrUNmfmJrg,"""Montour Trail""",,"""401 Montour St""",Coraopolis,PA,15108,40.514979700000005,-80.1546632,4.5,13,1,active life
39973,CXtJOhJwVH8I3ji_R6i02Q,"""Vape Inn On Liberty""",Bloomfield,"""4615 Liberty Ave""",Pittsburgh,PA,15224,40.4624913974,-79.9500766397,3.5,8,1,vape shops
39977,Xdd6CNWA5RFvsweTbQ47Ow,"""Sincerely Yogurt""",,"""2740 Stroschein Rd""",Monroeville,PA,15146,40.4378444361,-79.7688563775,3.0,13,1,ice cream & frozen yogurt
